Customer_ID;Date_purchase;m
349;28/09/2014;695,00
349;13/10/2014;151,00
349;27/09/2014;544,00
349;23/09/2014;241,00
349;23/09/2014;604,00
349;11/10/2014;634,00
349;21/10/2014;423,00
350;02/09/2014;1221,00
350;27/10/2014;828,00
350;19/11/2014;436,00
350;16/09/2014;436,00
350;06/10/2014;654,00
350;29/09/2014;654,00
350;28/09/2014;392,00
350;22/11/2014;610,00
350;02/11/2014;43,00
350;20/10/2014;610,00
350;21/09/2014;1221,00
350;09/09/2014;698,00
350;23/11/2014;828,00
350;09/09/2014;785,00
350;09/11/2014;174,00
350;24/11/2014;1177,00
350;01/12/2014;959,00
351;19/08/2014;1442,00
351;24/10/2014;1442,00
352;25/08/2014;111,00
353;18/07/2014;358,00
353;26/08/2014;245,00
353;14/09/2014;283,00
353;14/10/2014;415,00
353;02/11/2014;75,00
354;12/09/2014;135,00
354;12/09/2014;42,00
354;15/10/2014;105,00
354;01/11/2014;75,00
354;20/09/2014;435,00
354;02/12/2014;375,00
355;20/08/2014;48,00
355;24/07/2014;288,00
355;09/10/2014;115,00
356;02/08/2014;82,00
356;07/08/2014;741,00
358;06/07/2014;3407,00
359;18/08/2014;319,00
359;22/08/2014;319,00
359;05/10/2014;319,00
359;08/11/2014;106,00
360;14/07/2014;39,00
360;14/07/2014;390,00
360;09/07/2014;117,00
360;14/07/2014;156,00
360;02/07/2014;331,00
360;20/07/2014;351,00
360;18/07/2014;195,00
360;23/07/2014;175,00
361;03/09/2014;235,00
361;30/09/2014;538,00
361;10/10/2014;235,00
361;23/09/2014;807,00
361;05/10/2014;807,00
361;23/09/2014;840,00
361;14/09/2014;369,00
361;30/09/2014;605,00
361;27/09/2014;706,00
361;05/09/2014;739,00
361;29/09/2014;807,00
361;07/09/2014;706,00
361;20/09/2014;269,00
361;07/10/2014;807,00
361;17/10/2014;504,00
362;06/08/2014;320,00
362;31/10/2014;142,00
362;16/08/2014;71,00
362;26/09/2014;106,00
362;04/11/2014;71,00
362;04/11/2014;1068,00
362;08/09/2014;961,00
362;15/07/2014;712,00
362;08/11/2014;712,00
362;10/11/2014;106,00
363;12/07/2014;330,00
364;10/08/2014;392,00
364;04/01/2015;30,00
364;07/11/2014;392,00
364;04/12/2014;242,00
364;21/10/2014;151,00
364;17/07/2014;347,00
364;28/08/2014;438,00
364;19/10/2014;302,00
364;27/12/2014;362,00
364;30/11/2014;105,00
364;16/11/2014;302,00
364;12/10/2014;151,00
364;12/07/2014;90,00
364;09/01/2015;438,00
365;29/07/2014;396,00
365;16/09/2014;465,00
366;10/07/2014;299,00
366;01/09/2014;313,00
366;14/07/2014;85,00
366;16/08/2014;128,00
366;16/08/2014;85,00
366;04/08/2014;370,00
366;15/10/2014;270,00
366;01/11/2014;285,00
366;11/08/2014;327,00
366;31/07/2014;342,00
366;12/09/2014;85,00
366;06/10/2014;30,00
366;25/07/2014;356,00
366;26/10/2014;427,00
366;05/10/2014;427,00
366;24/12/2014;327,00
367;17/10/2014;361,00
367;18/09/2014;297,00
367;03/11/2014;90,00
367;11/08/2014;155,00
367;10/07/2014;322,00
367;19/09/2014;245,00
367;04/11/2014;64,00
367;07/09/2014;361,00
367;09/09/2014;77,00
367;14/08/2014;232,00
367;08/09/2014;181,00
367;23/09/2014;335,00
367;21/12/2014;335,00
367;01/08/2014;387,00
367;17/10/2014;206,00
367;05/07/2014;181,00
367;27/11/2014;142,00
367;21/12/2014;181,00
368;07/10/2014;306,00
368;24/09/2014;92,00
368;03/11/2014;62,00
368;07/09/2014;245,00
368;27/09/2014;230,00
368;15/12/2014;184,00
369;14/08/2014;620,00
369;02/07/2014;277,00
369;01/10/2014;320,00
370;20/09/2014;456,00
371;22/07/2014;281,00
371;15/08/2014;260,00
371;09/08/2014;180,00
371;24/07/2014;300,00
371;14/07/2014;180,00
371;11/08/2014;80,00
371;25/07/2014;300,00
371;20/07/2014;260,00
371;16/08/2014;60,00
372;12/08/2014;466,00
372;20/09/2014;233,00
373;01/08/2014;74,00
373;28/07/2014;74,00
373;29/09/2014;718,00
373;10/07/2014;371,00
373;12/10/2014;396,00
374;02/11/2014;643,00
374;13/11/2014;69,00
374;07/11/2014;252,00
374;25/11/2014;597,00
374;25/11/2014;229,00
374;07/11/2014;45,00
374;05/12/2014;298,00
375;26/11/2014;450,00
375;29/11/2014;378,00
375;10/12/2014;162,00
375;10/12/2014;252,00
375;03/12/2014;126,00
375;04/12/2014;378,00
375;15/12/2014;378,00
376;20/09/2014;245,00
376;08/10/2014;104,00
376;01/10/2014;310,00
376;06/11/2014;310,00
376;17/10/2014;219,00
376;16/11/2014;129,00
376;09/11/2014;297,00
376;06/10/2014;180,00
376;21/11/2014;129,00
377;04/07/2014;2717,00
377;20/11/2014;5435,00
378;08/09/2014;133,00
378;11/07/2014;133,00
378;29/11/2014;53,00
379;28/07/2014;298,00
379;22/09/2014;285,00
379;17/10/2014;321,00
379;06/09/2014;178,00
379;07/11/2014;202,00
380;21/07/2014;37,00
380;21/08/2014;143,00
381;15/08/2014;285,00
381;02/09/2014;258,00
381;12/09/2014;299,00
382;23/09/2014;156,00
382;18/07/2014;65,00
382;08/08/2014;107,00
382;09/09/2014;34,00
382;03/07/2014;65,00
382;15/09/2014;131,00
382;18/07/2014;189,00
382;11/09/2014;147,00
382;08/07/2014;98,00
382;11/08/2014;156,00
382;06/08/2014;33,00
382;17/08/2014;107,00
382;06/10/2014;189,00
383;19/08/2014;188,00
383;02/09/2014;296,00
383;21/09/2014;35,00
383;19/09/2014;229,00
383;26/09/2014;201,00
383;17/07/2014;67,00
383;16/09/2014;134,00
383;05/08/2014;376,00
383;27/07/2014;255,00
383;30/09/2014;188,00
384;20/12/2014;682,00
384;25/08/2014;420,00
384;24/07/2014;420,00
384;04/12/2014;315,00
384;27/08/2014;472,00
384;22/07/2014;393,00
384;03/11/2014;210,00
384;22/12/2014;367,00
385;31/08/2014;270,00
385;05/09/2014;580,00
385;13/08/2014;116,00
385;06/08/2014;851,00
385;09/09/2014;851,00
385;23/07/2014;619,00
385;14/09/2014;116,00
385;24/08/2014;813,00
385;10/09/2014;425,00
385;04/07/2014;464,00
385;14/09/2014;928,00
386;03/07/2014;171,00
386;15/07/2014;29,00
386;05/09/2014;115,00
388;17/07/2014;237,00
388;06/08/2014;126,00
388;24/07/2014;204,00
388;02/09/2014;173,00
388;22/11/2014;220,00
389;17/09/2014;280,00
389;14/07/2014;105,00
389;18/10/2014;262,00
389;02/08/2014;175,00
389;29/08/2014;29,00
389;14/10/2014;525,00
389;17/09/2014;367,00
389;29/07/2014;87,00
389;10/11/2014;367,00
389;19/10/2014;297,00
389;29/07/2014;157,00
389;14/11/2014;52,00
390;08/09/2014;42,00
390;12/09/2014;310,00
390;03/09/2014;490,00
390;24/07/2014;114,00
390;07/08/2014;180,00
390;28/08/2014;114,00
390;13/08/2014;114,00
390;20/07/2014;343,00
390;01/08/2014;409,00
390;13/09/2014;81,00
391;25/10/2014;703,00
391;17/09/2014;985,00
391;25/09/2014;809,00
391;22/07/2014;845,00
391;21/09/2014;1020,00
391;14/10/2014;738,00
391;26/09/2014;809,00
391;28/10/2014;281,00
391;26/09/2014;985,00
391;14/12/2014;949,00
392;29/09/2014;52,00
392;11/08/2014;842,00
392;01/08/2014;368,00
392;21/08/2014;1265,00
392;27/08/2014;316,00
392;10/10/2014;842,00
394;01/08/2014;627,00
394;06/10/2014;199,00
394;08/01/2015;44,00
395;22/08/2014;254,00
395;31/08/2014;160,00
396;11/12/2014;238,00
396;23/09/2014;408,00
396;09/01/2015;51,00
396;19/09/2014;425,00
396;12/01/2015;204,00
397;15/10/2014;78,00
397;26/11/2014;196,00
397;07/11/2014;44,00
397;27/11/2014;98,00
397;26/11/2014;532,00
397;15/11/2014;118,00
397;30/10/2014;590,00
397;21/11/2014;138,00
397;14/12/2014;256,00
397;16/11/2014;571,00
397;22/10/2014;295,00
397;23/11/2014;275,00
397;27/12/2014;196,00
397;06/01/2015;59,00
398;11/08/2014;287,00
398;30/07/2014;306,00
398;10/07/2014;552,00
398;10/07/2014;388,00
398;10/08/2014;532,00
398;21/08/2014;81,00
399;02/09/2014;681,00
399;02/10/2014;120,00
399;28/09/2014;1041,00
399;01/08/2014;440,00
399;09/09/2014;40,00
399;01/09/2014;802,00
399;27/09/2014;1202,00
399;08/09/2014;761,00
399;29/10/2014;721,00
400;03/09/2014;374,00
401;15/12/2014;365,00
401;18/12/2014;527,00
401;23/12/2014;223,00
401;17/12/2014;121,00
401;15/12/2014;365,00
401;18/12/2014;263,00
401;21/12/2014;162,00
401;15/12/2014;304,00
401;19/12/2014;385,00
401;22/12/2014;81,00
401;21/12/2014;223,00
401;23/12/2014;203,00
401;15/12/2014;142,00
401;24/12/2014;507,00
402;08/12/2014;391,00
402;21/12/2014;407,00
402;12/01/2015;325,00
403;30/10/2014;742,00
403;17/11/2014;3711,00
403;24/11/2014;2968,00
404;19/08/2014;509,00
404;27/08/2014;663,00
404;03/09/2014;484,00
404;08/09/2014;585,00
404;22/08/2014;128,00
404;18/09/2014;458,00
404;22/08/2014;738,00
404;31/08/2014;688,00
404;12/09/2014;305,00
404;11/10/2014;738,00
404;26/09/2014;713,00
404;06/10/2014;101,00
404;09/10/2014;254,00
404;12/09/2014;738,00
404;22/08/2014;764,00
404;26/10/2014;688,00
405;09/07/2014;369,00
405;28/07/2014;739,00
405;01/10/2014;1007,00
405;16/09/2014;167,00
405;04/07/2014;471,00
405;25/12/2014;100,00
405;18/09/2014;671,00
405;28/10/2014;873,00
405;25/09/2014;839,00
405;03/12/2014;839,00
405;07/09/2014;503,00
405;28/12/2014;335,00
406;19/08/2014;988,00
406;12/07/2014;952,00
406;20/07/2014;585,00
406;14/08/2014;439,00
406;15/07/2014;732,00
406;20/07/2014;805,00
406;28/08/2014;549,00
407;13/07/2014;396,00
407;11/09/2014;330,00
407;10/08/2014;496,00
407;02/08/2014;594,00
407;11/09/2014;99,00
407;05/10/2014;627,00
407;15/07/2014;496,00
407;14/09/2014;231,00
407;23/07/2014;957,00
407;14/09/2014;627,00
407;13/08/2014;231,00
407;27/10/2014;396,00
408;03/10/2014;149,00
408;05/09/2014;130,00
408;19/09/2014;174,00
408;12/10/2014;43,00
408;15/09/2014;37,00
408;13/10/2014;130,00
408;24/09/2014;49,00
408;04/08/2014;130,00
408;08/08/2014;111,00
408;02/07/2014;105,00
408;14/10/2014;124,00
409;06/08/2014;179,00
409;05/08/2014;39,00
409;16/07/2014;79,00
409;23/08/2014;179,00
409;17/07/2014;35,00
409;14/10/2014;179,00
409;22/08/2014;93,00
409;14/10/2014;199,00
410;24/10/2014;3908,00
410;27/11/2014;1737,00
411;14/09/2014;892,00
411;14/12/2014;3571,00
412;22/08/2014;244,00
412;07/10/2014;244,00
412;20/10/2014;518,00
412;14/12/2014;763,00
412;22/08/2014;458,00
412;21/11/2014;610,00
412;17/11/2014;61,00
412;29/09/2014;488,00
412;13/10/2014;579,00
412;06/10/2014;183,00
412;10/12/2014;91,00
412;02/09/2014;793,00
412;29/10/2014;488,00
412;25/08/2014;579,00
412;29/08/2014;610,00
412;28/09/2014;610,00
412;26/11/2014;396,00
412;11/10/2014;579,00
412;16/12/2014;61,00
413;13/07/2014;41,00
413;16/07/2014;137,00
413;03/10/2014;260,00
413;01/09/2014;95,00
413;12/10/2014;370,00
414;17/11/2014;632,00
414;15/08/2014;742,00
414;19/09/2014;164,00
414;22/10/2014;384,00
414;31/10/2014;82,00
414;17/08/2014;797,00
414;02/08/2014;577,00
414;02/09/2014;549,00
414;01/10/2014;54,00
414;03/12/2014;439,00
414;29/07/2014;247,00
414;16/07/2014;412,00
414;19/10/2014;797,00
414;27/09/2014;412,00
414;05/12/2014;357,00
415;24/07/2014;182,00
415;18/09/2014;946,00
415;18/08/2014;72,00
415;11/09/2014;546,00
415;08/10/2014;400,00
415;23/07/2014;1056,00
415;13/10/2014;619,00
415;07/12/2014;473,00
415;24/09/2014;946,00
415;21/09/2014;983,00
415;24/09/2014;327,00
415;19/12/2014;546,00
416;19/09/2014;41,00
417;09/08/2014;3523,00
418;16/09/2014;159,00
418;14/07/2014;765,00
418;13/07/2014;510,00
418;11/07/2014;159,00
418;08/08/2014;829,00
418;26/09/2014;31,00
419;28/08/2014;98,00
419;08/07/2014;619,00
419;08/07/2014;587,00
419;25/07/2014;946,00
419;11/08/2014;32,00
419;19/08/2014;815,00
419;03/07/2014;228,00
419;10/07/2014;293,00
419;11/09/2014;522,00
420;03/10/2014;49,00
420;31/10/2014;447,00
420;07/10/2014;1143,00
420;09/10/2014;347,00
420;04/11/2014;1441,00
420;25/10/2014;49,00
420;25/10/2014;596,00
420;19/10/2014;894,00
420;19/10/2014;397,00
420;14/10/2014;198,00
420;17/10/2014;298,00
420;21/10/2014;49,00
420;04/11/2014;1093,00
420;08/10/2014;646,00
420;22/10/2014;149,00
420;03/10/2014;1043,00
420;06/10/2014;546,00
420;11/10/2014;1391,00
420;06/11/2014;745,00
421;12/12/2014;469,00
421;05/07/2014;224,00
421;03/11/2014;347,00
421;29/07/2014;347,00
421;02/01/2015;388,00
423;25/07/2014;30,00
423;06/08/2014;359,00
423;07/08/2014;419,00
423;29/07/2014;104,00
423;14/08/2014;314,00
423;08/08/2014;194,00
423;03/08/2014;179,00
423;17/08/2014;179,00
423;27/07/2014;149,00
423;13/08/2014;434,00
423;24/08/2014;164,00
423;02/08/2014;434,00
423;25/08/2014;434,00
423;05/08/2014;209,00
423;25/08/2014;239,00
424;26/07/2014;293,00
424;13/09/2014;403,00
424;24/08/2014;109,00
424;03/09/2014;531,00
424;23/12/2014;549,00
425;03/08/2014;375,00
425;12/09/2014;274,00
425;17/08/2014;38,00
425;11/10/2014;87,00
425;25/08/2014;45,00
425;16/08/2014;37,00
425;16/08/2014;175,00
425;24/09/2014;237,00
425;14/08/2014;362,00
425;13/09/2014;324,00
425;20/10/2014;262,00
426;02/10/2014;932,00
426;10/10/2014;160,00
426;03/11/2014;643,00
426;28/10/2014;900,00
426;10/10/2014;579,00
426;23/10/2014;257,00
426;09/10/2014;353,00
426;26/10/2014;385,00
426;04/10/2014;257,00
426;20/10/2014;900,00
426;25/10/2014;257,00
426;13/10/2014;675,00
426;20/10/2014;32,00
426;11/10/2014;321,00
426;27/10/2014;836,00
426;07/11/2014;579,00
427;18/07/2014;480,00
427;26/08/2014;758,00
427;30/07/2014;682,00
427;19/09/2014;379,00
427;05/07/2014;328,00
427;22/07/2014;227,00
427;12/11/2014;682,00
428;21/08/2014;473,00
428;30/07/2014;248,00
428;02/08/2014;473,00
428;24/07/2014;563,00
428;10/07/2014;563,00
428;13/09/2014;384,00
428;19/09/2014;384,00
429;07/07/2014;1856,00
430;04/09/2014;231,00
431;04/10/2014;793,00
431;22/09/2014;892,00
431;15/09/2014;660,00
431;31/07/2014;66,00
431;12/11/2014;561,00
431;11/07/2014;495,00
431;03/08/2014;66,00
431;10/10/2014;198,00
431;21/07/2014;33,00
431;25/07/2014;33,00
431;27/12/2014;99,00
432;31/08/2014;265,00
432;09/10/2014;507,00
432;12/10/2014;386,00
432;21/12/2014;314,00
432;18/11/2014;241,00
432;10/11/2014;700,00
432;08/12/2014;483,00
432;25/10/2014;265,00
432;12/11/2014;386,00
432;09/09/2014;265,00
432;29/09/2014;483,00
432;25/09/2014;241,00
432;30/09/2014;289,00
432;26/10/2014;676,00
432;24/10/2014;289,00
432;08/11/2014;338,00
432;05/11/2014;653,00
432;17/11/2014;120,00
432;26/12/2014;531,00
433;17/10/2014;1543,00
433;20/12/2014;2701,00
435;20/08/2014;684,00
435;23/11/2014;476,00
435;10/08/2014;536,00
435;26/08/2014;536,00
435;24/11/2014;297,00
436;07/08/2014;382,00
436;06/08/2014;222,00
436;27/10/2014;923,00
436;13/07/2014;318,00
436;20/07/2014;414,00
436;05/10/2014;541,00
436;18/07/2014;127,00
436;12/11/2014;796,00
437;12/09/2014;89,00
437;31/10/2014;39,00
437;24/08/2014;108,00
437;03/12/2014;83,00
438;17/07/2014;38,00
438;06/08/2014;221,00
438;10/08/2014;261,00
439;25/10/2014;1042,00
439;11/11/2014;1563,00
439;25/10/2014;2345,00
439;06/01/2015;2605,00
440;27/08/2014;2768,00
440;04/11/2014;2571,00
441;02/11/2014;528,00
441;08/11/2014;880,00
441;08/11/2014;352,00
441;19/11/2014;950,00
441;02/11/2014;704,00
441;18/11/2014;633,00
441;02/11/2014;739,00
441;12/11/2014;985,00
441;13/11/2014;563,00
441;17/11/2014;35,00
441;02/11/2014;985,00
441;08/11/2014;281,00
441;13/11/2014;845,00
441;06/11/2014;668,00
441;15/11/2014;1021,00
441;12/11/2014;880,00
441;19/11/2014;457,00
442;30/09/2014;418,00
442;30/09/2014;785,00
442;25/10/2014;287,00
442;14/10/2014;36,00
442;12/10/2014;523,00
442;02/10/2014;601,00
442;01/10/2014;732,00
442;15/10/2014;732,00
442;19/10/2014;523,00
442;08/10/2014;209,00
442;05/10/2014;366,00
442;02/10/2014;444,00
442;03/10/2014;52,00
442;19/10/2014;78,00
442;16/10/2014;52,00
442;23/10/2014;183,00
442;17/10/2014;785,00
442;27/10/2014;366,00
443;20/08/2014;627,00
443;19/11/2014;456,00
443;21/08/2014;399,00
443;16/10/2014;627,00
443;04/11/2014;57,00
443;18/11/2014;228,00
443;19/10/2014;684,00
443;23/08/2014;285,00
443;23/10/2014;285,00
443;07/09/2014;370,00
443;13/11/2014;855,00
443;18/11/2014;798,00
443;29/10/2014;57,00
443;13/09/2014;598,00
443;16/09/2014;57,00
443;23/10/2014;199,00
443;24/09/2014;456,00
443;23/11/2014;45,00
444;03/10/2014;1072,00
444;21/10/2014;429,00
444;07/10/2014;107,00
444;25/08/2014;1072,00
444;26/08/2014;429,00
444;18/08/2014;357,00
444;04/10/2014;321,00
444;08/10/2014;394,00
444;16/07/2014;286,00
444;10/09/2014;537,00
444;25/07/2014;643,00
444;25/10/2014;1001,00
445;28/08/2014;201,00
445;24/10/2014;873,00
445;31/08/2014;806,00
445;13/11/2014;167,00
446;29/08/2014;44,00
446;03/08/2014;44,00
446;22/08/2014;580,00
446;18/07/2014;179,00
446;20/08/2014;312,00
446;28/07/2014;379,00
446;04/09/2014;268,00
446;13/09/2014;603,00
447;18/07/2014;39,00
447;16/07/2014;175,00
447;28/09/2014;585,00
447;14/07/2014;136,00
447;04/09/2014;487,00
447;19/08/2014;565,00
447;29/09/2014;448,00
448;30/07/2014;222,00
448;17/08/2014;518,00
448;07/08/2014;259,00
448;24/08/2014;222,00
448;25/08/2014;1000,00
448;17/10/2014;889,00
449;01/08/2014;796,00
449;05/09/2014;329,00
449;02/08/2014;824,00
449;06/12/2014;412,00
449;02/12/2014;439,00
449;26/09/2014;522,00
449;29/10/2014;741,00
449;14/12/2014;247,00
449;28/11/2014;384,00
449;16/12/2014;82,00
449;16/08/2014;54,00
449;26/10/2014;274,00
449;25/08/2014;41,00
449;05/09/2014;247,00
449;28/08/2014;549,00
449;20/12/2014;741,00
450;03/10/2014;204,00
450;20/08/2014;369,00
450;26/12/2014;286,00
451;15/10/2014;208,00
451;01/11/2014;139,00
451;23/09/2014;417,00
451;20/11/2014;250,00
452;16/07/2014;221,00
452;01/07/2014;243,00
452;09/07/2014;221,00
452;05/07/2014;288,00
452;15/07/2014;465,00
452;08/07/2014;288,00
452;20/07/2014;620,00
453;29/09/2014;1057,00
453;05/10/2014;731,00
453;05/11/2014;935,00
453;04/11/2014;162,00
453;29/09/2014;1220,00
453;04/10/2014;243,00
453;20/10/2014;162,00
453;18/10/2014;976,00
453;01/10/2014;40,00
453;04/10/2014;1057,00
453;30/09/2014;894,00
453;01/10/2014;325,00
453;18/10/2014;1179,00
453;26/10/2014;121,00
453;25/10/2014;243,00
453;09/10/2014;935,00
453;07/11/2014;1138,00
454;05/10/2014;248,00
454;16/10/2014;393,00
454;07/11/2014;145,00
454;01/11/2014;455,00
454;19/08/2014;621,00
454;23/08/2014;600,00
454;02/12/2014;580,00
455;03/07/2014;389,00
455;03/07/2014;430,00
455;23/07/2014;225,00
456;25/07/2014;838,00
456;22/08/2014;786,00
456;08/07/2014;1100,00
456;11/09/2014;838,00
456;01/07/2014;1152,00
456;11/07/2014;419,00
456;15/09/2014;1467,00
457;22/08/2014;174,00
457;02/10/2014;520,00
458;09/07/2014;38,00
458;18/07/2014;386,00
458;29/07/2014;42,00
458;16/08/2014;154,00
458;10/07/2014;135,00
458;23/08/2014;154,00
458;16/08/2014;47,00
458;05/09/2014;96,00
458;14/09/2014;116,00
458;05/10/2014;328,00
458;24/07/2014;483,00
458;09/09/2014;483,00
458;30/09/2014;541,00
458;16/07/2014;58,00
458;30/08/2014;116,00
458;01/09/2014;251,00
458;24/10/2014;58,00
459;18/08/2014;394,00
459;25/09/2014;733,00
459;15/09/2014;761,00
459;30/07/2014;733,00
459;07/07/2014;225,00
459;19/10/2014;84,00
459;20/09/2014;846,00
459;17/08/2014;423,00
459;30/09/2014;112,00
459;28/10/2014;593,00
461;22/09/2014;195,00
461;16/11/2014;650,00
462;21/09/2014;350,00
462;20/09/2014;269,00
462;15/09/2014;161,00
462;01/10/2014;215,00
463;22/07/2014;321,00
463;14/08/2014;367,00
463;02/09/2014;620,00
463;01/09/2014;68,00
463;06/08/2014;183,00
463;14/09/2014;620,00
464;27/08/2014;326,00
464;18/08/2014;60,00
464;09/07/2014;45,00
464;23/10/2014;229,00
464;07/08/2014;35,00
464;02/11/2014;133,00
465;14/10/2014;3493,00
465;11/11/2014;1075,00
465;16/11/2014;3225,00
465;06/11/2014;1746,00
465;17/11/2014;3493,00
466;30/07/2014;225,00
466;10/10/2014;325,00
466;25/09/2014;39,00
466;14/07/2014;375,00
466;04/10/2014;50,00
466;14/08/2014;676,00
466;01/10/2014;33,00
466;18/09/2014;300,00
466;20/10/2014;175,00
467;10/08/2014;576,00
467;29/09/2014;576,00
467;13/08/2014;199,00
467;06/10/2014;310,00
467;07/10/2014;377,00
467;26/09/2014;466,00
467;29/09/2014;510,00
467;16/10/2014;466,00
467;14/09/2014;110,00
467;26/08/2014;621,00
467;21/08/2014;288,00
467;10/10/2014;244,00
467;19/09/2014;266,00
467;14/08/2014;377,00
467;07/09/2014;466,00
467;15/08/2014;110,00
467;07/10/2014;155,00
467;02/09/2014;288,00
467;16/10/2014;66,00
468;23/11/2014;575,00
468;25/11/2014;506,00
468;30/11/2014;668,00
468;24/11/2014;207,00
468;10/12/2014;598,00
468;09/12/2014;322,00
468;03/12/2014;46,00
468;28/11/2014;668,00
468;26/11/2014;483,00
468;28/11/2014;46,00
468;04/12/2014;483,00
468;08/12/2014;530,00
468;01/12/2014;437,00
468;29/11/2014;645,00
468;10/12/2014;691,00
468;30/11/2014;506,00
468;10/12/2014;483,00
469;19/07/2014;91,00
469;24/07/2014;116,00
469;10/09/2014;159,00
469;03/11/2014;31,00
469;12/07/2014;122,00
469;04/11/2014;47,00
470;30/07/2014;442,00
470;20/07/2014;160,00
470;15/09/2014;53,00
470;18/08/2014;35,00
470;10/08/2014;53,00
470;12/07/2014;194,00
470;07/07/2014;212,00
470;22/10/2014;35,00
471;18/10/2014;3110,00
471;28/07/2014;1674,00
471;30/08/2014;1555,00
471;05/11/2014;1076,00
472;24/08/2014;294,00
472;17/11/2014;126,00
472;23/09/2014;590,00
472;08/12/2014;610,00
472;27/10/2014;463,00
472;28/12/2014;252,00
472;28/09/2014;421,00
472;26/10/2014;442,00
472;18/11/2014;484,00
472;29/09/2014;105,00
472;08/09/2014;147,00
472;07/09/2014;400,00
472;23/11/2014;337,00
472;05/09/2014;294,00
472;16/10/2014;547,00
472;22/11/2014;421,00
472;31/12/2014;590,00
473;12/09/2014;120,00
473;22/10/2014;362,00
473;08/10/2014;722,00
473;12/10/2014;49,00
473;20/09/2014;337,00
473;27/09/2014;144,00
473;27/09/2014;313,00
473;01/10/2014;698,00
473;25/09/2014;602,00
473;13/10/2014;385,00
473;16/10/2014;722,00
473;02/10/2014;97,00
473;07/10/2014;289,00
473;09/10/2014;674,00
473;18/10/2014;650,00
473;26/10/2014;216,00
474;25/07/2014;42,00
474;08/08/2014;99,00
474;10/08/2014;322,00
474;17/07/2014;235,00
474;14/07/2014;37,00
474;01/07/2014;136,00
474;29/07/2014;186,00
474;21/07/2014;322,00
474;16/08/2014;273,00
474;12/07/2014;148,00
474;27/08/2014;285,00
475;11/08/2014;802,00
475;20/08/2014;1032,00
475;15/08/2014;402,00
475;15/08/2014;57,00
475;27/08/2014;917,00
475;24/08/2014;286,00
475;24/08/2014;1662,00
475;11/08/2014;458,00
475;01/09/2014;746,00
475;14/08/2014;344,00
475;29/08/2014;746,00
475;15/08/2014;172,00
475;18/08/2014;286,00
475;27/08/2014;1261,00
475;31/08/2014;974,00
475;03/09/2014;1204,00
476;23/08/2014;954,00
476;26/11/2014;530,00
476;27/12/2014;954,00
476;28/08/2014;212,00
476;30/12/2014;954,00
476;29/12/2014;106,00
476;07/11/2014;459,00
476;22/09/2014;989,00
476;28/10/2014;1060,00
476;06/01/2015;813,00
477;15/09/2014;4411,00
477;07/11/2014;3088,00
478;11/11/2014;792,00
478;06/08/2014;2376,00
478;22/11/2014;2288,00
480;10/07/2014;1852,00
480;02/07/2014;1533,00
480;05/08/2014;1533,00
480;28/09/2014;383,00
481;17/07/2014;486,00
481;31/07/2014;275,00
481;05/08/2014;98,00
481;28/08/2014;470,00
481;10/11/2014;470,00
482;16/08/2014;795,00
483;02/07/2014;168,00
483;05/07/2014;201,00
483;10/07/2014;302,00
483;07/08/2014;190,00
483;19/08/2014;56,00
484;12/09/2014;196,00
484;09/07/2014;196,00
484;14/10/2014;786,00
484;29/07/2014;225,00
484;01/08/2014;814,00
484;05/07/2014;336,00
484;18/10/2014;814,00
485;16/10/2014;446,00
485;25/10/2014;812,00
485;02/11/2014;853,00
485;24/11/2014;243,00
485;24/11/2014;975,00
485;28/10/2014;325,00
485;23/11/2014;650,00
485;29/11/2014;893,00
485;16/10/2014;203,00
485;01/11/2014;1015,00
485;26/10/2014;203,00
485;06/11/2014;771,00
485;24/10/2014;285,00
485;19/10/2014;122,00
485;29/10/2014;771,00
485;28/10/2014;285,00
485;23/11/2014;812,00
485;05/11/2014;1178,00
485;02/12/2014;446,00
486;16/08/2014;795,00
487;11/12/2014;862,00
487;17/12/2014;2154,00
488;23/07/2014;322,00
488;03/10/2014;2256,00
489;28/08/2014;536,00
489;17/09/2014;343,00
489;28/10/2014;214,00
489;29/08/2014;64,00
489;10/11/2014;643,00
490;07/07/2014;854,00
490;03/07/2014;189,00
490;06/09/2014;569,00
490;17/09/2014;94,00
491;24/10/2014;41,00
491;16/11/2014;458,00
491;24/11/2014;208,00
491;02/11/2014;999,00
491;15/11/2014;874,00
491;12/12/2014;166,00
491;30/10/2014;1124,00
491;01/12/2014;1041,00
491;19/11/2014;666,00
491;24/11/2014;1124,00
491;02/12/2014;1208,00
491;15/12/2014;624,00
491;03/11/2014;333,00
491;14/11/2014;874,00
491;15/11/2014;874,00
491;17/12/2014;624,00
492;12/08/2014;221,00
492;11/12/2014;156,00
492;09/09/2014;208,00
492;21/12/2014;337,00
492;01/11/2014;246,00
492;16/10/2014;208,00
492;10/10/2014;376,00
492;31/12/2014;38,00
493;21/10/2014;447,00
493;21/10/2014;68,00
494;11/08/2014;241,00
494;08/07/2014;394,00
494;10/08/2014;328,00
494;09/08/2014;658,00
494;07/07/2014;198,00
494;05/08/2014;87,00
494;27/07/2014;438,00
494;18/08/2014;394,00
494;30/07/2014;351,00
494;01/07/2014;109,00
494;22/08/2014;592,00
494;14/07/2014;460,00
494;07/08/2014;109,00
494;26/08/2014;372,00
495;16/10/2014;261,00
495;27/11/2014;52,00
495;07/11/2014;261,00
